Country Name,Country Code,Series,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Heavily indebted poor countries (HIPC),HPC,"Completion rate, primary education, urban, richest quintile, female (%)",UIS.CR.1.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, primary education, urban, richest quintile, male (%)",UIS.CR.1.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, primary education, urban, second quintile, female (%)",UIS.CR.1.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, primary education, urban, second quintile, male (%)",UIS.CR.1.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, rural, fourth quintile, female (%)",UIS.CR.3.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, rural, fourth quintile, male (%)",UIS.CR.3.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, rural, middle quintile, female (%)",UIS.CR.3.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, rural, middle quintile, male (%)",UIS.CR.3.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, rural, poorest quintile, female (%)",UIS.CR.3.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, rural, poorest quintile, male (%)",UIS.CR.3.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, rural, richest quintile, female (%)",UIS.CR.3.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, rural, richest quintile, male (%)",UIS.CR.3.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, rural, second quintile, female (%)",UIS.CR.3.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, rural, second quintile, male (%)",UIS.CR.3.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, urban, fourth quintile, female (%)",UIS.CR.3.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, urban, fourth quintile, male (%)",UIS.CR.3.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, urban, middle quintile, female (%)",UIS.CR.3.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, urban, middle quintile, male (%)",UIS.CR.3.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, urban, poorest quintile, female (%)",UIS.CR.3.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, urban, poorest quintile, male (%)",UIS.CR.3.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, urban, richest quintile, female (%)",UIS.CR.3.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, urban, richest quintile, male (%)",UIS.CR.3.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, urban, second quintile, female (%)",UIS.CR.3.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Completion rate, upper secondary education, urban, second quintile, male (%)",UIS.CR.3.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, rural, fourth quintile, female (%)",UIS.CR.2.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, rural, fourth quintile, male (%)",UIS.CR.2.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, rural, middle quintile, female (%)",UIS.CR.2.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, rural, middle quintile, male (%)",UIS.CR.2.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, rural, poorest quintile, female (%)",UIS.CR.2.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, rural, poorest quintile, male (%)",UIS.CR.2.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, rural, richest quintile, female (%)",UIS.CR.2.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, rural, richest quintile, male (%)",UIS.CR.2.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, rural, second quintile, female (%)",UIS.CR.2.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, rural, second quintile, male (%)",UIS.CR.2.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, urban, fourth quintile, female (%)",UIS.CR.2.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, urban, fourth quintile, male (%)",UIS.CR.2.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, urban, middle quintile, female (%)",UIS.CR.2.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, urban, middle quintile, male (%)",UIS.CR.2.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, urban, poorest quintile, female (%)",UIS.CR.2.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, urban, poorest quintile, male (%)",UIS.CR.2.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, urban, richest quintile, female (%)",UIS.CR.2.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, urban, richest quintile, male (%)",UIS.CR.2.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, urban, second quintile, female (%)",UIS.CR.2.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, lower secondary education, urban, second quintile, male (%)",UIS.CR.2.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, rural, fourth quintile, female (%)",UIS.CR.1.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, rural, fourth quintile, male (%)",UIS.CR.1.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, rural, middle quintile, female (%)",UIS.CR.1.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, rural, middle quintile, male (%)",UIS.CR.1.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, rural, poorest quintile, female (%)",UIS.CR.1.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, rural, poorest quintile, male (%)",UIS.CR.1.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, rural, richest quintile, female (%)",UIS.CR.1.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, rural, richest quintile, male (%)",UIS.CR.1.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, rural, second quintile, female (%)",UIS.CR.1.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, rural, second quintile, male (%)",UIS.CR.1.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, urban, fourth quintile, female (%)",UIS.CR.1.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, urban, fourth quintile, male (%)",UIS.CR.1.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, urban, middle quintile, female (%)",UIS.CR.1.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, urban, middle quintile, male (%)",UIS.CR.1.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, urban, poorest quintile, female (%)",UIS.CR.1.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, urban, poorest quintile, male (%)",UIS.CR.1.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, urban, richest quintile, female (%)",UIS.CR.1.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, urban, richest quintile, male (%)",UIS.CR.1.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, urban, second quintile, female (%)",UIS.CR.1.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, primary education, urban, second quintile, male (%)",UIS.CR.1.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, rural, fourth quintile, female (%)",UIS.CR.3.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, rural, fourth quintile, male (%)",UIS.CR.3.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, rural, middle quintile, female (%)",UIS.CR.3.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, rural, middle quintile, male (%)",UIS.CR.3.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, rural, poorest quintile, female (%)",UIS.CR.3.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, rural, poorest quintile, male (%)",UIS.CR.3.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, rural, richest quintile, female (%)",UIS.CR.3.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, rural, richest quintile, male (%)",UIS.CR.3.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, rural, second quintile, female (%)",UIS.CR.3.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, rural, second quintile, male (%)",UIS.CR.3.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, urban, fourth quintile, female (%)",UIS.CR.3.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, urban, fourth quintile, male (%)",UIS.CR.3.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, urban, middle quintile, female (%)",UIS.CR.3.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, urban, middle quintile, male (%)",UIS.CR.3.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, urban, poorest quintile, female (%)",UIS.CR.3.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, urban, poorest quintile, male (%)",UIS.CR.3.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, urban, richest quintile, female (%)",UIS.CR.3.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, urban, richest quintile, male (%)",UIS.CR.3.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, urban, second quintile, female (%)",UIS.CR.3.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Completion rate, upper secondary education, urban, second quintile, male (%)",UIS.CR.3.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, rural, fourth quintile, female (%)",UIS.CR.2.RUR.Q4.F,26.4,..,..,..,33.88,36.82,69.35198,46.22,51.11,45.62,45.49,50.3,..,43.27,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, rural, fourth quintile, male (%)",UIS.CR.2.RUR.Q4.M,13.19,..,..,..,23.94,34.02,55.88643,25.97,35.16,23.61,26.52,43.03,..,30.73,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, rural, middle quintile, female (%)",UIS.CR.2.RUR.Q3.F,10.89,..,..,..,28.5,26.53,56.43691,23.08,47.14,36.74,35.3,45.36,..,29.06,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, rural, middle quintile, male (%)",UIS.CR.2.RUR.Q3.M,8.06,..,..,..,15.66,22.01,40.92639,20.66,18.52,27.93,20.98,26.38,..,28.04,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, rural, poorest quintile, female (%)",UIS.CR.2.RUR.Q1.F,10.71,..,..,..,11.29,12.84,16.9277,23.96,24.56,21.33,20.53,21.8,..,18.51,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, rural, poorest quintile, male (%)",UIS.CR.2.RUR.Q1.M,4.44,..,..,..,10.96,21.8,13.10431,17.14,28.05,20.08,13.73,20.57,..,16.15,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, rural, richest quintile, female (%)",UIS.CR.2.RUR.Q5.F,44.53,..,..,..,54.13,62.88,90.31001,58.93,69,43.92,62.62,58.58,..,61.17,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, rural, richest quintile, male (%)",UIS.CR.2.RUR.Q5.M,26.95,..,..,..,44.88,43.16,61.23673,44.63,53.98,38.36,43.98,61.26,..,41.41,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, rural, second quintile, female (%)",UIS.CR.2.RUR.Q2.F,5.66,..,..,..,21.11,23.36,35.40882,27.88,31.88,26.81,33.37,22.48,..,30.87,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, rural, second quintile, male (%)",UIS.CR.2.RUR.Q2.M,5.98,..,..,..,12.37,9.64,23.66459,19.66,21.74,21.84,16.73,21.98,..,20.56,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, urban, fourth quintile, female (%)",UIS.CR.2.URB.Q4.F,63.19,..,..,..,74.17,75.2,69.67715,82.94,71.49,82.61,83.77,85.28,..,73.84,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, urban, fourth quintile, male (%)",UIS.CR.2.URB.Q4.M,59.1,..,..,..,62.38,75.59,58.96047,73.46,65.51,60.01,70.63,76.8,..,80.25,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, urban, middle quintile, female (%)",UIS.CR.2.URB.Q3.F,54.25,..,..,..,63.38,73.04,53.91263,73.43,68.92,72.61,71.55,75.53,..,73.71,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, urban, middle quintile, male (%)",UIS.CR.2.URB.Q3.M,43.09,..,..,..,51.87,59.73,38.90362,62.56,53.42,51.57,69.74,55.31,..,66.35,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, urban, poorest quintile, female (%)",UIS.CR.2.URB.Q1.F,37.12,..,..,..,49.13,49.38,22.99881,55.67,55.78,60.65,59.86,49.95,..,54.96,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, urban, poorest quintile, male (%)",UIS.CR.2.URB.Q1.M,24.22,..,..,..,36.45,42.01,5.74806,45.87,52.99,38.06,42.47,34.46,..,57.1,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, urban, richest quintile, female (%)",UIS.CR.2.URB.Q5.F,70.05,..,..,..,77.2,82.51,84.48862,83.31,78.5,83.33,87.5,85.38,..,91.05,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, urban, richest quintile, male (%)",UIS.CR.2.URB.Q5.M,76.33,..,..,..,81.96,81.03,85.52587,78.46,75.89,72.08,85.82,89.36,..,90.06,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, urban, second quintile, female (%)",UIS.CR.2.URB.Q2.F,46.7,..,..,..,58.73,61.02,38.57015,70.76,69.29,60.82,58.82,53.62,..,73.31,..,..,..,..,..
Honduras,HND,"Completion rate, lower secondary education, urban, second quintile, male (%)",UIS.CR.2.URB.Q2.M,35.14,..,..,..,43.58,45.03,26.08558,46.58,49.52,51.67,47.42,55.4,..,65.07,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, rural, fourth quintile, female (%)",UIS.CR.1.RUR.Q4.F,76.34,..,..,..,80.59,84.65,97.9256,85.25,83.54,77.12,86.83,85.32,..,89.99,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, rural, fourth quintile, male (%)",UIS.CR.1.RUR.Q4.M,66.67,..,..,..,71.85,76.84,89.37247,75.31,69.68,74.39,77.7,78.39,..,83.97,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, rural, middle quintile, female (%)",UIS.CR.1.RUR.Q3.F,63.56,..,..,..,77.12,79.67,91.89752,79.1,83.33,83.72,86.12,78.6,..,87.27,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, rural, middle quintile, male (%)",UIS.CR.1.RUR.Q3.M,56.74,..,..,..,67.52,70.14,87.27113,65.96,74.69,77.02,76.54,63.5,..,78.18,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, rural, poorest quintile, female (%)",UIS.CR.1.RUR.Q1.F,57.03,..,..,..,62.43,65.29,64.29091,80.26,76.36,66.19,75.14,84.35,..,77.46,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, rural, poorest quintile, male (%)",UIS.CR.1.RUR.Q1.M,48.06,..,..,..,54.4,60.59,59.42014,71.43,70.75,68.67,68.06,71.55,..,73.57,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, rural, richest quintile, female (%)",UIS.CR.1.RUR.Q5.F,75.21,..,..,..,88.53,91.63,96.73676,85.14,88.82,91.21,81.21,83.37,..,93.56,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, rural, richest quintile, male (%)",UIS.CR.1.RUR.Q5.M,76.03,..,..,..,84.64,81.39,98.77129,86.36,85.84,87.2,89.08,86.7,..,88.89,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, rural, second quintile, female (%)",UIS.CR.1.RUR.Q2.F,64.18,..,..,..,70.19,68.87,81.32986,73.72,74.29,74.03,78.4,73.52,..,82.73,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, rural, second quintile, male (%)",UIS.CR.1.RUR.Q2.M,46.97,..,..,..,59.98,66.75,75.36693,67.05,69.93,59.41,71.61,76.57,..,75.06,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, urban, fourth quintile, female (%)",UIS.CR.1.URB.Q4.F,93.29,..,..,..,92.74,95.16,94.46485,98.21,91.98,90.96,95.65,94.49,..,100,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, urban, fourth quintile, male (%)",UIS.CR.1.URB.Q4.M,93.58,..,..,..,91.52,86.52,92.88624,96.62,93.69,92.66,94.32,97.96,..,92.23,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, urban, middle quintile, female (%)",UIS.CR.1.URB.Q3.F,90.44,..,..,..,93.31,96.06,83.40459,94.29,94.75,95.69,94.15,93.97,..,97.94,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, urban, middle quintile, male (%)",UIS.CR.1.URB.Q3.M,83.56,..,..,..,86.1,88.45,79.37635,91.24,86.9,90.39,86.03,91.71,..,94.78,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, urban, poorest quintile, female (%)",UIS.CR.1.URB.Q1.F,81.65,..,..,..,80.8,84.34,62.33361,87.71,82.31,80.3,85.44,87.75,..,79.79,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, urban, poorest quintile, male (%)",UIS.CR.1.URB.Q1.M,58.26,..,..,..,77.75,80.51,56.08824,76.04,84.59,83.78,84.44,79.14,..,75.68,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, urban, richest quintile, female (%)",UIS.CR.1.URB.Q5.F,92.76,..,..,..,94.9,92.92,97.73663,97.88,97.96,97.97,93.56,96.27,..,100,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, urban, richest quintile, male (%)",UIS.CR.1.URB.Q5.M,94.97,..,..,..,92.69,96.35,98.19396,94.17,95.84,98.75,97.1,98.78,..,90.38,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, urban, second quintile, female (%)",UIS.CR.1.URB.Q2.F,85.25,..,..,..,87.22,90.09,71.67889,89.69,95.1,87.74,96.77,90.02,..,96.59,..,..,..,..,..
Honduras,HND,"Completion rate, primary education, urban, second quintile, male (%)",UIS.CR.1.URB.Q2.M,74.01,..,..,..,86.1,87.9,80.25809,83.35,93.53,91.47,90.81,85.49,..,89.42,..,..,..,..,..
Honduras,HND,"Completion rate, upper secondary education, rural, fourth quintile, female (%)",UIS.CR.3.RUR.Q4.F,12,..,..,..,20.8,21.6,65.26478,33.01,33.87,33.43,30.28,21.29,..,34.54,..,..,..,..,..
Honduras,HND,"Completion rate, upper secondary education, rural, fourth quintile, male (%)",UIS.CR.3.RUR.Q4.M,5.66,..,..,..,16.18,12.93,37.45613,21.67,18.07,16.16,16.89,27.86,..,15.28,..,..,..,..,..
Honduras,HND,"Completion rate, upper secondary education, rural, middle quintile, female (%)",UIS.CR.3.RUR.Q3.F,10,..,..,..,12.64,15.87,36.21643,17.65,31.11,22.58,19.83,26.23,..,6.61,..,..,..,..,..
Honduras,HND,"Completion rate, upper secondary education, rural, middle quintile, male (%)",UIS.CR.3.RUR.Q3.M,4.05,..,..,..,9.53,5.73,31.07743,7.77,11.36,14.85,17.71,15.25,..,13.94,..,..,..,..,..
Honduras,HND,"Completion rate, upper secondary education, rural, poorest quintile, female (%)",UIS.CR.3.RUR.Q1.F,1.72,..,..,..,7.54,3.11,9.97524,16.88,6.25,11.55,8.96,9.39,..,8.41,..,..,..,..,..
Honduras,HND,"Completion rate, upper secondary education, rural, poorest quintile, male (%)",UIS.CR.3.RUR.Q1.M,1.47,..,..,..,4.88,2.29,6.13176,4.55,14.71,15.83,8.05,2.11,..,5.02,..,..,..,..,..
Honduras,HND,"Completion rate, upper secondary education, rural, richest quintile, female (%)",UIS.CR.3.RUR.Q5.F,18.52,..,..,..,38.58,42.92,71.0444,60.47,54.02,39.44,57.41,38.97,..,48.17,..,..,..,..,..
Honduras,HND,"Completion rate, upper secondary education, rural, richest quintile, male (%)",UIS.CR.3.RUR.Q5.M,18.7,..,..,..,30.74,25.86,58.51506,28.76,29.41,32.5,44.25,50.17,..,37.34,..,..,..,..,..
Honduras,HND,"Completion rate, upper secondary education, rural, second quintile, female (%)",UIS.CR.3.RUR.Q2.F,0,..,..,..,8.39,4.64,22.31903,10.53,21.21,13.33,14.64,19.18,..,13.31,..,..,..,..,..
Honduras,HND,"Completion rate, upper secondary education, rural, second quintile, male (%)",UIS.CR.3.RUR.Q2.M,4.11,..,..,..,4.54,5.9,14.59823,10,4,5.11,8.79,12.44,..,5.59,..,..,..,..,..
Honduras,HND,"Completion rate, upper secondary education, urban, fourth quintile, female (%)",UIS.CR.3.URB.Q4.F,56.08,..,..,..,58.74,70.27,56.49334,67.58,67.22,61.62,68.81,69.08,..,60.4,..,..,..,..,..
Honduras,HND,"Completion rate, upper secondary education, urban, fourth quintile, male (%)",UIS.CR.3.URB.Q4.M,41.03,..,..,..,51.12,55.54,42.7723,55.3,53.86,54.56,58.61,65.56,..,53.23,..,..,..,..,..
